subject,trialCount,RT,acc,partResp,chosenNode,chosenImageFile,chosenCommunityNumber,chosenThreatStatus,option1CommunityNumber,option1ThreatStatus,option2CommunityNumber,option2ThreatStatus,option3CommunityNumber,option3ThreatStatus,combined_comnums,target_node,target_threat,nontarget_comb,nontarget_threat
sub89,14,3664,0,2,Node2,picture4.jpg,1,threat,2,threat,1,threat,1,threat,211,,threat,threatthreat,has_threat
sub89,15,3858,1,2,Node9,picture10.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub89,16,7844,1,1,Node2,picture4.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub89,17,6994,1,1,Node6,picture9.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub89,18,3873,1,1,Node8,picture2.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub89,19,3344,1,3,Node10,picture3.jpg,2,threat,1,threat,1,threat,2,threat,112,,threat,threatthreat,has_threat
sub89,20,2675,1,3,Node8,picture2.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub89,21,3743,1,3,Node1,picture5.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub89,22,3065,1,3,Node4,picture3.jpg,1,neutral,2,threat,2,threat,1,neutral,221,,neutral,threatthreat,has_threat
sub89,23,5413,0,2,Node9,picture10.jpg,2,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub89,24,4559,1,2,Node2,picture4.jpg,1,threat,2,threat,1,threat,2,threat,212,,threat,threatthreat,has_threat
sub89,25,4981,0,1,Node3,picture1.jpg,1,threat,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub89,26,6318,1,1,Node8,picture2.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub89,27,9702,1,2,Node6,picture9.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub89,28,6228,1,3,Node9,picture10.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub89,29,4850,0,3,Node1,picture5.jpg,1,neutral,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub89,30,5409,1,2,Node1,picture5.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub89,31,4133,1,2,Node10,picture3.jpg,2,threat,1,threat,2,threat,1,threat,121,,threat,threatthreat,has_threat
sub89,32,4160,1,1,Node1,picture5.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub89,33,13051,1,1,Node6,picture9.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub89,34,5476,1,1,Node10,picture3.jpg,2,threat,2,threat,1,threat,1,threat,211,,threat,threatthreat,has_threat
sub89,35,2949,1,1,Node9,picture10.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub89,36,2788,1,3,Node6,picture9.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub89,37,3793,1,2,Node2,picture4.jpg,1,threat,2,threat,1,threat,2,threat,212,,threat,threatthreat,has_threat
sub89,38,12850,1,2,Node8,picture2.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub89,39,4463,1,3,Node9,picture10.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub89,40,3893,0,1,Node6,picture9.jpg,2,neutral,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub89,41,3310,1,1,Node2,picture4.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub89,42,8501,1,2,Node3,picture1.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub89,43,3559,1,2,Node4,picture3.jpg,1,neutral,2,threat,1,neutral,2,threat,212,,neutral,threatthreat,has_threat
sub89,44,2880,1,2,Node10,picture3.jpg,2,threat,1,threat,2,threat,1,threat,121,,threat,threatthreat,has_threat
sub89,45,5144,1,1,Node3,picture1.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub89,46,10322,1,2,Node4,picture3.jpg,1,neutral,2,threat,1,neutral,2,threat,212,,neutral,threatthreat,has_threat
sub89,47,11688,1,3,Node2,picture4.jpg,1,threat,2,threat,2,threat,1,threat,221,,threat,threatthreat,has_threat
sub89,48,6768,1,1,Node4,picture3.jpg,1,neutral,1,neutral,2,threat,2,threat,122,,neutral,threatthreat,has_threat
sub90,1,2168,1,3,Node9,picture5.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub90,2,3256,1,2,Node6,picture7.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub90,3,6230,1,3,Node10,picture4.jpg,2,threat,1,neutral,1,neutral,2,threat,112,,threat,neutralneutral,no_threat
sub90,4,2960,1,2,Node6,picture7.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub90,5,3399,1,1,Node2,picture2.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub90,6,4478,1,2,Node1,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub90,7,1832,1,3,Node10,picture4.jpg,2,threat,1,neutral,1,neutral,2,threat,112,,threat,neutralneutral,no_threat
sub90,8,1581,1,3,Node4,picture8.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub90,9,2460,1,1,Node1,picture1.jpg,1,threat,1,threat,2,neutral,2,neutral,122,,threat,neutralneutral,no_threat
sub90,10,2328,1,1,Node10,picture4.jpg,2,threat,2,threat,1,neutral,1,neutral,211,,threat,neutralneutral,no_threat
sub90,11,2006,1,1,Node4,picture8.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub90,12,1794,0,1,Node6,picture7.jpg,2,neutral,2,neutral,2,neutral,1,threat,221,,threat,neutralneutral,no_threat
sub90,13,8326,1,2,Node10,picture4.jpg,2,threat,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
sub90,14,2209,1,1,Node9,picture5.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub90,15,2015,0,2,Node1,picture1.jpg,1,threat,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub90,16,1677,0,3,Node4,picture8.jpg,1,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub90,17,5420,1,3,Node6,picture7.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub90,18,1252,1,3,Node4,picture8.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub90,19,7193,1,3,Node8,picture9.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub90,20,3415,1,2,Node9,picture5.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub90,21,2021,1,3,Node6,picture7.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub90,22,7535,1,2,Node2,picture2.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub90,23,1422,1,2,Node4,picture8.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub90,24,2101,1,1,Node3,picture2.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub90,25,3093,0,1,Node2,picture2.jpg,1,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub90,26,1650,1,2,Node3,picture2.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub90,27,1685,1,1,Node1,picture1.jpg,1,threat,1,threat,2,neutral,2,neutral,122,,threat,neutralneutral,no_threat
sub90,28,1961,1,3,Node3,picture2.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub90,29,13794,1,1,Node10,picture4.jpg,2,threat,2,threat,1,neutral,1,neutral,211,,threat,neutralneutral,no_threat
sub90,30,1330,1,3,Node1,picture1.jpg,1,threat,2,neutral,2,neutral,1,threat,221,,threat,neutralneutral,no_threat
sub90,31,2130,0,3,Node9,picture5.jpg,2,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub90,32,2679,1,3,Node3,picture2.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub90,33,1759,0,3,Node2,picture2.jpg,1,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub90,34,3774,1,1,Node6,picture7.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub90,35,21158,0,1,Node10,picture4.jpg,2,threat,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub90,36,78140,1,1,Node6,picture7.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub90,37,14263,1,1,Node3,picture2.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub90,38,1688,1,2,Node1,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub90,39,1895,1,1,Node4,picture8.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub90,40,2394,1,1,Node8,picture9.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub90,41,1465,0,3,Node4,picture8.jpg,1,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub90,42,1780,1,2,Node10,picture4.jpg,2,threat,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
sub90,43,1594,1,3,Node9,picture5.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub90,44,2318,1,2,Node8,picture9.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub90,45,3169,1,2,Node2,picture2.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub90,46,2090,1,2,Node4,picture8.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub90,47,1150,1,2,Node3,picture2.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub90,48,1871,1,3,Node2,picture2.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub92,1,10237,1,1,Node8,picture9.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub92,2,6416,1,1,Node9,picture2.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub92,3,7164,1,2,Node1,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub92,4,10911,1,3,Node9,picture2.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub92,5,5223,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,threat,1,threat,211,,neutral,threatthreat,has_threat
sub92,6,4071,1,3,Node10,picture5.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub92,7,5935,1,2,Node4,picture4.jpg,1,threat,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub92,8,3169,1,3,Node1,picture1.jpg,1,threat,2,neutral,2,neutral,1,threat,221,,threat,neutralneutral,no_threat
sub92,9,4252,1,1,Node3,picture10.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub92,10,2282,1,3,Node4,picture4.jpg,1,threat,2,neutral,2,neutral,1,threat,221,,threat,neutralneutral,no_threat
sub92,11,4695,1,1,Node10,picture5.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub92,12,10218,1,3,Node4,picture4.jpg,1,threat,2,neutral,2,neutral,1,threat,221,,threat,neutralneutral,no_threat
sub92,13,3660,1,1,Node1,picture1.jpg,1,threat,1,threat,2,neutral,2,neutral,122,,threat,neutralneutral,no_threat
sub92,14,4969,1,1,Node3,picture10.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub92,15,4887,1,2,Node10,picture5.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub92,16,5193,1,1,Node2,picture7.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub92,17,7350,1,2,Node3,picture10.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub92,18,3195,1,1,Node4,picture4.jpg,1,threat,1,threat,2,neutral,2,neutral,122,,threat,neutralneutral,no_threat
sub92,19,3412,1,3,Node1,picture1.jpg,1,threat,2,neutral,2,neutral,1,threat,221,,threat,neutralneutral,no_threat
sub92,20,6141,1,3,Node9,picture2.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub92,21,12184,1,1,Node10,picture5.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub92,22,5322,1,2,Node6,picture1.jpg,2,neutral,1,threat,2,neutral,1,threat,121,,neutral,threatthreat,has_threat
sub92,23,3097,1,3,Node10,picture5.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub92,24,5901,1,1,Node9,picture2.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub92,25,2637,1,2,Node1,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub92,26,3063,1,3,Node3,picture10.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub92,27,7901,1,3,Node6,picture1.jpg,2,neutral,1,threat,1,threat,2,neutral,112,,neutral,threatthreat,has_threat
sub92,28,3381,1,3,Node3,picture10.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub92,29,7581,1,1,Node1,picture1.jpg,1,threat,1,threat,2,neutral,2,neutral,122,,threat,neutralneutral,no_threat
sub92,30,4882,1,2,Node9,picture2.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub92,31,4022,1,1,Node8,picture9.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub92,32,3316,1,1,Node2,picture7.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub92,33,4257,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,threat,1,threat,211,,neutral,threatthreat,has_threat
sub92,34,2875,1,3,Node8,picture9.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub92,35,2637,1,3,Node6,picture1.jpg,2,neutral,1,threat,1,threat,2,neutral,112,,neutral,threatthreat,has_threat
sub92,36,3465,1,2,Node10,picture5.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub92,37,3635,1,2,Node2,picture7.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub92,38,5256,1,1,Node4,picture4.jpg,1,threat,1,threat,2,neutral,2,neutral,122,,threat,neutralneutral,no_threat
sub92,39,4219,1,3,Node2,picture7.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub92,40,394,0,3,Node4,picture4.jpg,1,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub92,41,6262,1,2,Node8,picture9.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub92,42,9390,1,2,Node3,picture10.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub92,43,3484,1,3,Node8,picture9.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub92,44,3882,1,2,Node2,picture7.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub92,45,6369,1,2,Node6,picture1.jpg,2,neutral,1,threat,2,neutral,1,threat,121,,neutral,threatthreat,has_threat
sub92,46,3495,1,2,Node8,picture9.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub92,47,2597,1,3,Node2,picture7.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub92,48,3553,1,2,Node4,picture4.jpg,1,threat,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub93,1,3965,1,2,Node2,picture8.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub93,2,11431,1,1,Node4,picture3.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub93,3,7849,1,2,Node1,picture2.jpg,1,threat,2,threat,1,threat,2,threat,212,,threat,threatthreat,has_threat
sub93,4,7892,0,2,Node4,picture3.jpg,1,threat,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub93,5,4362,1,1,Node3,picture2.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub93,6,4406,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub93,7,4242,1,2,Node3,picture2.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub93,8,4285,0,2,Node2,picture8.jpg,1,neutral,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub93,9,3251,1,2,Node4,picture3.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub93,10,7148,1,2,Node3,picture2.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub93,11,3724,1,3,Node9,picture1.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub93,12,1836,1,1,Node10,picture4.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub93,13,2480,1,2,Node9,picture1.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub93,14,6714,1,3,Node8,picture6.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub93,15,9299,1,3,Node1,picture2.jpg,1,threat,2,threat,2,threat,1,threat,221,,threat,threatthreat,has_threat
sub93,16,2251,1,2,Node6,picture1.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub93,17,2312,1,2,Node1,picture2.jpg,1,threat,2,threat,1,threat,2,threat,212,,threat,threatthreat,has_threat
sub93,18,4045,1,2,Node4,picture3.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub93,19,4088,0,2,Node1,picture2.jpg,1,threat,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub93,20,2336,1,1,Node9,picture1.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub93,21,6192,1,3,Node8,picture6.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub93,22,3668,1,2,Node10,picture4.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub93,23,6179,1,1,Node8,picture6.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub93,24,4200,1,3,Node10,picture4.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub93,25,4152,1,3,Node2,picture8.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub93,26,6588,1,1,Node1,picture2.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub93,27,3100,1,3,Node2,picture8.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub93,28,5255,1,3,Node4,picture3.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub93,29,8388,1,2,Node8,picture6.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub93,30,5819,1,3,Node1,picture2.jpg,1,threat,2,threat,2,threat,1,threat,221,,threat,threatthreat,has_threat
sub93,31,5251,1,1,Node2,picture8.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub93,32,7972,1,1,Node1,picture2.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub93,33,8015,1,1,Node2,picture8.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub93,34,3075,1,3,Node4,picture3.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub93,35,3124,0,3,Node6,picture1.jpg,2,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub93,36,2291,1,1,Node4,picture3.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub93,37,4009,1,1,Node3,picture2.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub93,38,4056,1,1,Node9,picture1.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub93,39,2569,1,3,Node3,picture2.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub93,40,2615,0,3,Node2,picture8.jpg,1,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub93,41,2081,1,1,Node10,picture4.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub93,42,2128,0,1,Node4,picture3.jpg,1,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub93,43,1085,1,2,Node10,picture4.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub93,44,2038,1,3,Node6,picture1.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub93,45,2079,0,3,Node1,picture2.jpg,1,threat,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub93,46,1606,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub93,47,1586,1,3,Node9,picture1.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub93,48,4637,1,3,Node3,picture2.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub94,1,2653,1,1,Node3,picture4.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub94,2,3723,1,1,Node1,picture1.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub94,3,2730,1,3,Node3,picture4.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub94,4,1392,1,3,Node2,picture5.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub94,5,2370,1,1,Node8,picture9.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub94,6,2552,1,1,Node10,picture3.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub94,7,2074,1,1,Node9,picture2.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub94,8,1515,1,3,Node2,picture5.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub94,9,1718,1,2,Node4,picture1.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub94,10,1610,1,2,Node3,picture4.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub94,11,1541,1,1,Node2,picture5.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub94,12,1408,1,3,Node4,picture1.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub94,13,1800,1,2,Node10,picture3.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub94,14,2331,1,2,Node9,picture2.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub94,15,2683,1,1,Node6,picture4.jpg,2,neutral,2,neutral,1,threat,1,threat,211,,neutral,threatthreat,has_threat
sub94,16,1881,1,1,Node1,picture1.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
